都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計,
27 ,大阪府,27209,守口市,81 ,5 ,1 ,88 ,140 ,142 ,282 ,66 ,56 ,9 ,0 ,131 ,13 ,513 ,
27 ,大阪府,27210,枚方市,449 ,8 ,2 ,459 ,313 ,355 ,668 ,230 ,102 ,25 ,0 ,357 ,43 ,"1,527 ",
27 ,大阪府,27211,茨木市,172 ,8 ,18 ,197 ,280 ,248 ,528 ,149 ,110 ,18 ,0 ,276 ,79 ,"1,080 ",
27 ,大阪府,27212,八尾市,654 ,7 ,6 ,667 ,230 ,246 ,476 ,149 ,129 ,17 ,0 ,294 ,43 ,"1,480 ",
27 ,大阪府,27213,泉佐野市,155 ,3 ,3 ,161 ,132 ,93 ,225 ,81 ,59 ,6 ,10 ,157 ,16 ,559 ,
27 ,大阪府,27214,富田林市,90 ,2 ,6 ,99 ,85 ,101 ,185 ,80 ,49 ,7 ,0 ,136 ,12 ,432 ,
27 ,大阪府,27215,寝屋川市,105 ,6 ,1 ,111 ,184 ,216 ,400 ,123 ,82 ,14 ,0 ,220 ,20 ,751 ,
27 ,大阪府,27216,河内長野市,65 ,1 ,5 ,72 ,70 ,93 ,163 ,78 ,37 ,6 ,0 ,121 ,10 ,366 ,
27 ,大阪府,27217,松原市,87 ,4 ,2 ,93 ,93 ,111 ,204 ,68 ,61 ,7 ,0 ,136 ,24 ,457 ,
27 ,大阪府,27218,大東市,231 ,3 ,7 ,241 ,101 ,112 ,213 ,66 ,57 ,7 ,0 ,131 ,21 ,605 ,
27 ,大阪府,27219,和泉市,114 ,4 ,11 ,129 ,137 ,156 ,294 ,137 ,86 ,12 ,0 ,235 ,26 ,683 ,
27 ,大阪府,27220,箕面市,15 ,3 ,5 ,23 ,123 ,120 ,244 ,83 ,34 ,9 ,0 ,126 ,22 ,414 ,
27 ,大阪府,27221,柏原市,168 ,1 ,2 ,171 ,46 ,62 ,108 ,41 ,24 ,4 ,0 ,69 ,13 ,360 ,
27 ,大阪府,27222,羽曳野市,78 ,3 ,4 ,85 ,90 ,99 ,189 ,73 ,52 ,7 ,0 ,132 ,18 ,424 ,
27 ,大阪府,27223,門真市,182 ,5 ,3 ,189 ,142 ,123 ,265 ,63 ,75 ,8 ,0 ,146 ,30 ,631 ,
27 ,大阪府,27224,摂津市,222 ,5 ,4 ,231 ,104 ,81 ,185 ,52 ,79 ,5 ,0 ,136 ,12 ,564 ,
27 ,大阪府,27225,高石市,435 ,2 ,0 ,437 ,46 ,51 ,96 ,34 ,27 ,4 ,62 ,127 ,8 ,668 ,
27 ,大阪府,27226,藤井寺市,26 ,2 ,1 ,29 ,58 ,58 ,115 ,38 ,22 ,4 ,0 ,64 ,13 ,221 ,
27 ,大阪府,27227,東大阪市,678 ,14 ,5 ,696 ,513 ,472 ,985 ,261 ,278 ,30 ,0 ,569 ,74 ,"2,325 ",
27 ,大阪府,27228,泉南市,54 ,2 ,3 ,59 ,57 ,51 ,108 ,49 ,31 ,4 ,0 ,84 ,9 ,260 ,
27 ,大阪府,27229,四條畷市,17 ,1 ,4 ,22 ,36 ,48 ,84 ,33 ,21 ,3 ,0 ,58 ,9 ,173 ,
27 ,大阪府,27230,交野市,59 ,2 ,2 ,62 ,45 ,64 ,109 ,49 ,24 ,5 ,0 ,78 ,11 ,260 ,
27 ,大阪府,27231,大阪狭山市,35 ,1 ,3 ,39 ,52 ,51 ,102 ,41 ,18 ,4 ,0 ,62 ,6 ,209 ,
27 ,大阪府,27232,阪南市,17 ,1 ,1 ,19 ,30 ,47 ,78 ,44 ,21 ,3 ,0 ,68 ,8 ,173 ,
27 ,大阪府,27301,島本町,33 ,0 ,2 ,35 ,18 ,27 ,44 ,15 ,5 ,2 ,0 ,22 ,3 ,104 ,
27 ,大阪府,27321,豊能町,1 ,0 ,0 ,2 ,6 ,17 ,23 ,16 ,8 ,1 ,0 ,25 ,2 ,51 ,
27 ,大阪府,27322,能勢町,5 ,0 ,8 ,13 ,7 ,9 ,16 ,11 ,15 ,1 ,0 ,27 ,1 ,57 ,
27 ,大阪府,27341,忠岡町,34 ,0 ,0 ,34 ,12 ,15 ,27 ,13 ,14 ,1 ,3 ,30 ,2 ,94 ,
27 ,大阪府,27361,熊取町,16 ,1 ,1 ,17 ,26 ,36 ,61 ,35 ,15 ,3 ,0 ,53 ,5 ,137 ,
27 ,大阪府,27362,田尻町,5 ,0 ,1 ,6 ,19 ,8 ,27 ,7 ,4 ,1 ,0 ,11 ,1 ,46 ,
27 ,大阪府,27366,岬町,5 ,0 ,1 ,6 ,11 ,15 ,26 ,13 ,9 ,1 ,0 ,24 ,2 ,58 ,
27 ,大阪府,27381,太子町,7 ,0 ,0 ,8 ,8 ,11 ,18 ,11 ,11 ,1 ,0 ,23 ,1 ,50 ,
27 ,大阪府,27382,河南町,6 ,1 ,5 ,12 ,12 ,13 ,25 ,15 ,15 ,1 ,0 ,31 ,2 ,70 ,
27 ,大阪府,27383,千早赤阪村,9 ,0 ,0 ,9 ,4 ,4 ,8 ,5 ,7 ,0 ,0 ,13 ,1 ,31 ,
28 ,兵庫県,28100,神戸市,"5,733 ",48 ,30 ,"5,811 ","2,036 ","1,499 ","3,535 ",845 ,527 ,95 ,264 ,"1,732 ",214 ,"11,291 ",
28 ,兵庫県,28201,姫路市,"3,911 ",31 ,41 ,"3,983 ",600 ,473 ,"1,073 ",475 ,319 ,33 ,72 ,899 ,75 ,"6,029 ",
28 ,兵庫県,28202,尼崎市,"2,449 ",21 ,12 ,"2,481 ",471 ,464 ,935 ,209 ,170 ,29 ,6 ,414 ,70 ,"3,899 ",
28 ,兵庫県,28203,明石市,"2,321 ",5 ,3 ,"2,330 ",248 ,273 ,522 ,193 ,80 ,19 ,21 ,313 ,42 ,"3,206 ",
28 ,兵庫県,28204,西宮市,448 ,9 ,14 ,471 ,436 ,438 ,874 ,242 ,100 ,30 ,6 ,377 ,70 ,"1,793 ",
28 ,兵庫県,28205,洲本市,74 ,2 ,3 ,79 ,52 ,39 ,91 ,43 ,43 ,3 ,2 ,91 ,7 ,267 ,
28 ,兵庫県,28206,芦屋市,5 ,1 ,1 ,7 ,80 ,88 ,168 ,48 ,9 ,6 ,6 ,68 ,17 ,261 ,
28 ,兵庫県,28207,伊丹市,"1,096 ",6 ,3 ,"1,104 ",175 ,180 ,355 ,107 ,67 ,13 ,0 ,187 ,20 ,"1,667 ",
28 ,兵庫県,28208,相生市,190 ,1 ,0 ,192 ,29 ,26 ,56 ,27 ,18 ,2 ,2 ,49 ,3 ,300 ,
28 ,兵庫県,28209,豊岡市,224 ,5 ,15 ,245 ,94 ,66 ,160 ,78 ,76 ,5 ,1 ,160 ,9 ,575 ,
28 ,兵庫県,28210,加古川市,"1,711 ",9 ,9 ,"1,729 ",218 ,227 ,445 ,220 ,111 ,16 ,13 ,361 ,38 ,"2,573 ",
28 ,兵庫県,28212,赤穂市,503 ,2 ,10 ,514 ,44 ,40 ,84 ,44 ,25 ,3 ,30 ,102 ,7 ,707 ,
28 ,兵庫県,28213,西脇市,139 ,1 ,1 ,141 ,40 ,34 ,74 ,45 ,36 ,3 ,0 ,84 ,4 ,303 ,
28 ,兵庫県,28214,宝塚市,129 ,5 ,5 ,139 ,163 ,207 ,370 ,129 ,45 ,15 ,0 ,189 ,25 ,723 ,
28 ,兵庫県,28215,三木市,326 ,3 ,10 ,339 ,78 ,67 ,145 ,81 ,70 ,5 ,0 ,156 ,8 ,648 ,
28 ,兵庫県,28216,高砂市,"1,400 ",6 ,1 ,"1,407 ",81 ,78 ,159 ,78 ,42 ,6 ,13 ,138 ,0 ,"1,704 ",
28 ,兵庫県,28217,川西市,112 ,3 ,3 ,117 ,113 ,138 ,251 ,94 ,37 ,10 ,0 ,141 ,16 ,525 ,
28 ,兵庫県,28218,小野市,498 ,1 ,9 ,509 ,45 ,40 ,84 ,51 ,39 ,3 ,0 ,93 ,8 ,694 ,
28 ,兵庫県,28219,三田市,"1,004 ",2 ,7 ,"1,013 ",95 ,92 ,187 ,90 ,43 ,7 ,0 ,140 ,20 ,"1,360 ",
28 ,兵庫県,28220,加西市,538 ,1 ,7 ,547 ,37 ,36 ,73 ,47 ,57 ,3 ,0 ,106 ,5 ,731 ,
28 ,兵庫県,28221,丹波篠山市,502 ,2 ,8 ,512 ,38 ,34 ,72 ,43 ,47 ,3 ,0 ,92 ,6 ,682 ,
28 ,兵庫県,28222,養父市,78 ,2 ,6 ,86 ,24 ,18 ,42 ,23 ,28 ,1 ,0 ,53 ,3 ,184 ,
28 ,兵庫県,28223,丹波市,414 ,3 ,11 ,428 ,58 ,51 ,109 ,69 ,76 ,4 ,0 ,148 ,7 ,692 ,
28 ,兵庫県,28224,南あわじ市,103 ,3 ,7 ,113 ,46 ,39 ,85 ,47 ,73 ,3 ,5 ,129 ,7 ,333 ,
28 ,兵庫県,28225,朝来市,138 ,2 ,8 ,148 ,33 ,24 ,57 ,31 ,32 ,2 ,0 ,65 ,4 ,274 ,
28 ,兵庫県,28226,淡路市,97 ,2 ,5 ,104 ,42 ,39 ,82 ,40 ,47 ,3 ,9 ,98 ,6 ,289 ,
28 ,兵庫県,28227,宍粟市,110 ,2 ,10 ,123 ,33 ,29 ,62 ,40 ,44 ,2 ,0 ,86 ,4 ,275 ,
28 ,兵庫県,28228,加東市,617 ,2 ,4 ,622 ,44 ,34 ,78 ,43 ,39 ,3 ,0 ,84 ,5 ,790 ,
28 ,兵庫県,28229,たつの市,690 ,3 ,9 ,702 ,69 ,61 ,129 ,81 ,65 ,5 ,28 ,179 ,8 ,"1,018 ",
28 ,兵庫県,28301,猪名川町,13 ,1 ,10 ,23 ,20 ,25 ,45 ,25 ,14 ,2 ,0 ,41 ,3 ,113 ,
28 ,兵庫県,28365,多可町,82 ,1 ,2 ,85 ,15 ,15 ,31 ,22 ,23 ,1 ,0 ,46 ,2 ,163 ,
28 ,兵庫県,28381,稲美町,315 ,1 ,4 ,320 ,26 ,25 ,51 ,31 ,35 ,2 ,0 ,68 ,4 ,442 ,
28 ,兵庫県,28382,播磨町,422 ,1 ,0 ,423 ,21 ,29 ,51 ,26 ,12 ,2 ,13 ,54 ,5 ,532 ,
28 ,兵庫県,28442,市川町,55 ,1 ,1 ,57 ,6 ,10 ,16 ,13 ,13 ,1 ,0 ,27 ,0 ,100 ,
28 ,兵庫県,28443,福崎町,352 ,1 ,2 ,354 ,24 ,15 ,39 ,20 ,19 ,1 ,0 ,40 ,2 ,436 ,
28 ,兵庫県,28446,神河町,44 ,1 ,4 ,49 ,8 ,8 ,16 ,12 ,13 ,1 ,0 ,25 ,0 ,90 ,
28 ,兵庫県,28464,太子町,231 ,2 ,0 ,233 ,27 ,27 ,54 ,34 ,18 ,2 ,0 ,54 ,3 ,344 ,
28 ,兵庫県,28481,上郡町,68 ,1 ,3 ,72 ,12 ,13 ,25 ,15 ,13 ,1 ,0 ,30 ,2 ,129 ,
28 ,兵庫県,28501,佐用町,51 ,2 ,3 ,56 ,18 ,14 ,32 ,17 ,22 ,1 ,0 ,41 ,2 ,131 ,
28 ,兵庫県,28585,香美町,38 ,1 ,10 ,49 ,17 ,13 ,30 ,16 ,21 ,1 ,0 ,38 ,2 ,120 ,
28 ,兵庫県,28586,新温泉町,23 ,1 ,5 ,29 ,14 ,11 ,25 ,13 ,17 ,1 ,0 ,31 ,2 ,88 ,
29 ,奈良県,29201,奈良市,61 ,10 ,7 ,78 ,409 ,424 ,834 ,253 ,136 ,22 ,0 ,411 ,105 ,"1,427 ",
29 ,奈良県,29202,大和高田市,16 ,2 ,0 ,17 ,55 ,78 ,133 ,50 ,30 ,4 ,0 ,85 ,11 ,246 ,
29 ,奈良県,29203,大和郡山市,130 ,2 ,2 ,134 ,98 ,99 ,197 ,69 ,51 ,5 ,0 ,125 ,12 ,468 ,
29 ,奈良県,29204,天理市,112 ,2 ,3 ,117 ,84 ,78 ,161 ,55 ,46 ,4 ,0 ,105 ,10 ,394 ,
29 ,奈良県,29205,橿原市,62 ,4 ,2 ,67 ,134 ,139 ,273 ,98 ,53 ,8 ,0 ,159 ,20 ,520 ,
29 ,奈良県,29206,桜井市,14 ,2 ,2 ,18 ,51 ,64 ,115 ,51 ,37 ,4 ,0 ,91 ,9 ,233 ,
29 ,奈良県,29207,五條市,26 ,2 ,3 ,31 ,29 ,35 ,64 ,32 ,40 ,2 ,0 ,74 ,4 ,173 ,
29 ,奈良県,29208,御所市,15 ,1 ,2 ,18 ,23 ,31 ,55 ,25 ,25 ,2 ,0 ,51 ,4 ,128 ,
29 ,奈良県,29209,生駒市,21 ,2 ,1 ,24 ,83 ,131 ,214 ,78 ,29 ,7 ,0 ,115 ,12 ,364 ,
29 ,奈良県,29210,香芝市,9 ,1 ,1 ,11 ,49 ,82 ,131 ,59 ,25 ,5 ,0 ,89 ,10 ,240 ,
29 ,奈良県,29211,葛城市,32 ,1 ,0 ,33 ,24 ,39 ,63 ,32 ,23 ,2 ,0 ,57 ,5 ,158 ,
29 ,奈良県,29212,宇陀市,3 ,1 ,3 ,7 ,24 ,33 ,58 ,29 ,31 ,2 ,0 ,62 ,2 ,129 ,
29 ,奈良県,29322,山添村,6 ,0 ,2 ,8 ,3 ,3 ,7 ,4 ,8 ,0 ,0 ,12 ,0 ,27 ,
29 ,奈良県,29342,平群町,2 ,0 ,2 ,4 ,10 ,21 ,31 ,15 ,8 ,1 ,0 ,24 ,1 ,61 ,
29 ,奈良県,29343,三郷町,2 ,0 ,0 ,3 ,15 ,27 ,42 ,16 ,6 ,1 ,0 ,23 ,2 ,70 ,
29 ,奈良県,29344,斑鳩町,6 ,0 ,0 ,6 ,16 ,31 ,47 ,20 ,10 ,2 ,0 ,32 ,0 ,85 ,
29 ,奈良県,29345,安堵町,9 ,0 ,0 ,9 ,4 ,9 ,13 ,6 ,4 ,0 ,0 ,11 ,1 ,33 ,
29 ,奈良県,29361,川西町,23 ,0 ,0 ,23 ,4 ,9 ,14 ,7 ,5 ,1 ,0 ,12 ,0 ,50 ,
29 ,奈良県,29362,三宅町,3 ,0 ,0 ,3 ,3 ,8 ,11 ,6 ,5 ,0 ,0 ,11 ,0 ,25 ,
29 ,奈良県,29363,田原本町,14 ,1 ,3 ,18 ,31 ,34 ,64 ,29 ,25 ,2 ,0 ,56 ,5 ,143 ,
29 ,奈良県,29385,曽爾村,0 ,0 ,0 ,1 ,2 ,2 ,3 ,2 ,3 ,0 ,0 ,5 ,0 ,9 ,
29 ,奈良県,29386,御杖村,0 ,0 ,1 ,1 ,1 ,2 ,3 ,2 ,3 ,0 ,0 ,5 ,0 ,9 ,
29 ,奈良県,29401,高取町,3 ,0 ,0 ,3 ,6 ,8 ,13 ,6 ,5 ,0 ,0 ,11 ,0 ,28 ,
29 ,奈良県,29402,明日香村,1 ,0 ,1 ,2 ,4 ,6 ,10 ,5 ,5 ,0 ,0 ,11 ,0 ,23 ,
29 ,奈良県,29424,上牧町,3 ,0 ,0 ,3 ,17 ,26 ,43 ,17 ,6 ,1 ,0 ,25 ,0 ,71 ,
29 ,奈良県,29425,王寺町,3 ,1 ,0 ,3 ,24 ,27 ,51 ,16 ,6 ,2 ,0 ,24 ,4 ,83 ,
29 ,奈良県,29426,広陵町,8 ,1 ,1 ,10 ,21 ,34 ,56 ,29 ,17 ,2 ,0 ,48 ,0 ,113 ,
29 ,奈良県,29427,河合町,10 ,0 ,0 ,10 ,14 ,20 ,34 ,14 ,8 ,1 ,0 ,23 ,3 ,70 ,
29 ,奈良県,29441,吉野町,3 ,0 ,2 ,5 ,9 ,8 ,18 ,7 ,9 ,0 ,0 ,17 ,0 ,39 ,
29 ,奈良県,29442,大淀町,4 ,1 ,3 ,7 ,19 ,19 ,38 ,19 ,15 ,1 ,0 ,35 ,3 ,83 ,
29 ,奈良県,29443,下市町,3 ,0 ,1 ,4 ,5 ,6 ,11 ,5 ,7 ,0 ,0 ,13 ,1 ,28 ,
29 ,奈良県,29444,黒滝村,0 ,0 ,1 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,2 ,0 ,5 ,
29 ,奈良県,29446,天川村,0 ,0 ,0 ,1 ,3 ,2 ,4 ,1 ,3 ,0 ,0 ,4 ,0 ,10 ,
29 ,奈良県,29447,野迫川村,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,4 ,
29 ,奈良県,29449,十津川村,0 ,1 ,1 ,2 ,4 ,5 ,8 ,3 ,7 ,0 ,0 ,11 ,0 ,22 ,
29 ,奈良県,29450,下北山村,0 ,0 ,1 ,1 ,1 ,1 ,3 ,1 ,2 ,0 ,0 ,3 ,0 ,8 ,
29 ,奈良県,29451,上北山村,0 ,0 ,1 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,2 ,0 ,4 ,
29 ,奈良県,29452,川上村,1 ,0 ,1 ,2 ,2 ,2 ,4 ,2 ,2 ,0 ,0 ,4 ,0 ,10 ,
29 ,奈良県,29453,東吉野村,0 ,0 ,0 ,1 ,1 ,2 ,4 ,2 ,3 ,0 ,0 ,5 ,0 ,10 ,
30 ,和歌山県,30201,和歌山市,"5,588 ",17 ,26 ,"5,631 ",427 ,419 ,846 ,325 ,226 ,23 ,30 ,603 ,61 ,"7,141 ",
30 ,和歌山県,30202,海南市,996 ,2 ,2 ,"1,000 ",49 ,53 ,103 ,47 ,43 ,3 ,30 ,123 ,5 ,"1,231 ",
30 ,和歌山県,30203,橋本市,186 ,1 ,4 ,192 ,56 ,65 ,121 ,57 ,40 ,4 ,0 ,101 ,10 ,424 ,
30 ,和歌山県,30204,有田市,"2,132 ",2 ,10 ,"2,144 ",25 ,28 ,53 ,26 ,30 ,2 ,30 ,88 ,3 ,"2,288 ",
30 ,和歌山県,30205,御坊市,153 ,1 ,4 ,158 ,35 ,26 ,61 ,23 ,25 ,1 ,1 ,50 ,2 ,271 ,
30 ,和歌山県,30206,田辺市,203 ,4 ,29 ,236 ,91 ,84 ,175 ,69 ,82 ,5 ,1 ,156 ,6 ,573 ,
30 ,和歌山県,30207,新宮市,23 ,2 ,4 ,29 ,42 ,35 ,78 ,26 ,26 ,2 ,2 ,56 ,6 ,168 ,
30 ,和歌山県,30208,紀の川市,521 ,2 ,23 ,546 ,46 ,63 ,109 ,64 ,74 ,4 ,0 ,142 ,9 ,806 ,
30 ,和歌山県,30209,岩出市,80 ,1 ,1 ,82 ,38 ,56 ,94 ,56 ,29 ,3 ,0 ,88 ,8 ,272 ,
30 ,和歌山県,30304,紀美野町,35 ,1 ,5 ,41 ,7 ,10 ,17 ,9 ,12 ,1 ,0 ,21 ,2 ,81 ,
30 ,和歌山県,30341,かつらぎ町,208 ,1 ,3 ,213 ,15 ,17 ,32 ,16 ,25 ,1 ,0 ,42 ,3 ,289 ,
30 ,和歌山県,30343,九度山町,3 ,0 ,1 ,5 ,3 ,4 ,7 ,4 ,6 ,0 ,0 ,10 ,1 ,23 ,
30 ,和歌山県,30344,高野町,5 ,0 ,2 ,7 ,7 ,4 ,11 ,3 ,4 ,0 ,0 ,7 ,1 ,26 ,
30 ,和歌山県,30361,湯浅町,36 ,1 ,3 ,40 ,14 ,13 ,27 ,11 ,13 ,1 ,0 ,25 ,0 ,92 ,
30 ,和歌山県,30362,広川町,36 ,0 ,6 ,42 ,4 ,7 ,11 ,6 ,9 ,0 ,0 ,16 ,0 ,69 ,
30 ,和歌山県,30366,有田川町,147 ,2 ,9 ,158 ,24 ,25 ,49 ,26 ,44 ,2 ,0 ,71 ,2 ,280 ,
30 ,和歌山県,30381,美浜町,21 ,0 ,1 ,22 ,6 ,8 ,13 ,7 ,5 ,0 ,1 ,12 ,0 ,48 ,
30 ,和歌山県,30382,日高町,13 ,0 ,5 ,18 ,4 ,8 ,12 ,7 ,7 ,0 ,7 ,22 ,1 ,52 ,
30 ,和歌山県,30383,由良町,64 ,0 ,2 ,67 ,5 ,6 ,12 ,5 ,6 ,0 ,7 ,19 ,0 ,97 ,
30 ,和歌山県,30390,印南町,68 ,1 ,3 ,72 ,5 ,8 ,13 ,7 ,14 ,1 ,0 ,22 ,1 ,107 ,
30 ,和歌山県,30391,みなべ町,144 ,1 ,3 ,147 ,9 ,12 ,21 ,12 ,25 ,1 ,0 ,38 ,0 ,205 ,
30 ,和歌山県,30392,日高川町,83 ,1 ,9 ,92 ,6 ,10 ,16 ,9 ,17 ,1 ,0 ,26 ,1 ,135 ,
30 ,和歌山県,30401,白浜町,25 ,1 ,8 ,34 ,27 ,27 ,54 ,20 ,19 ,1 ,0 ,41 ,4 ,133 ,
30 ,和歌山県,30404,上富田町,89 ,1 ,1 ,91 ,12 ,17 ,29 ,15 ,17 ,1 ,0 ,33 ,1 ,154 ,
30 ,和歌山県,30406,すさみ町,13 ,0 ,1 ,15 ,4 ,5 ,9 ,3 ,5 ,0 ,0 ,9 ,0 ,33 ,
30 ,和歌山県,30421,那智勝浦町,8 ,1 ,7 ,15 ,19 ,19 ,37 ,14 ,14 ,1 ,3 ,32 ,3 ,87 ,
30 ,和歌山県,30422,太地町,2 ,0 ,1 ,3 ,2 ,4 ,6 ,3 ,2 ,0 ,0 ,5 ,0 ,14 ,
30 ,和歌山県,30424,古座川町,0 ,0 ,5 ,5 ,2 ,3 ,5 ,2 ,4 ,0 ,0 ,6 ,0 ,17 ,
30 ,和歌山県,30427,北山村,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,3 ,
30 ,和歌山県,30428,串本町,16 ,1 ,17 ,34 ,16 ,20 ,37 ,14 ,15 ,1 ,0 ,30 ,2 ,103 ,
31 ,鳥取県,31201,鳥取市,221 ,12 ,48 ,281 ,350 ,288 ,638 ,187 ,149 ,12 ,2 ,350 ,22 ,"1,290 ",
31 ,鳥取県,31202,米子市,149 ,10 ,14 ,172 ,287 ,240 ,527 ,150 ,111 ,9 ,0 ,271 ,18 ,988 ,
31 ,鳥取県,31203,倉吉市,79 ,4 ,14 ,96 ,98 ,74 ,172 ,47 ,49 ,3 ,0 ,100 ,6 ,374 ,
31 ,鳥取県,31204,境港市,70 ,1 ,31 ,102 ,54 ,55 ,108 ,35 ,27 ,2 ,12 ,76 ,0 ,286 ,
31 ,鳥取県,31302,岩美町,10 ,0 ,13 ,24 ,10 ,16 ,26 ,11 ,10 ,1 ,0 ,22 ,0 ,72 ,
31 ,鳥取県,31325,若桜町,2 ,0 ,1 ,4 ,3 ,5 ,8 ,3 ,3 ,0 ,0 ,6 ,0 ,18 ,
31 ,鳥取県,31328,智頭町,5 ,1 ,1 ,6 ,8 ,10 ,18 ,7 ,8 ,0 ,0 ,15 ,0 ,40 ,
31 ,鳥取県,31329,八頭町,4 ,1 ,14 ,18 ,14 ,22 ,36 ,17 ,18 ,1 ,0 ,36 ,0 ,90 ,
31 ,鳥取県,31364,三朝町,2 ,0 ,1 ,2 ,10 ,9 ,19 ,6 ,6 ,0 ,0 ,13 ,2 ,37 ,
31 ,鳥取県,31370,湯梨浜町,4 ,1 ,6 ,11 ,18 ,22 ,40 ,16 ,16 ,1 ,0 ,32 ,2 ,85 ,
31 ,鳥取県,31371,琴浦町,37 ,2 ,9 ,47 ,20 ,23 ,43 ,17 ,22 ,1 ,0 ,40 ,2 ,132 ,
31 ,鳥取県,31372,北栄町,8 ,1 ,7 ,16 ,16 ,19 ,35 ,15 ,23 ,1 ,0 ,38 ,1 ,91 ,
31 ,鳥取県,31384,日吉津村,2 ,0 ,1 ,4 ,10 ,4 ,14 ,4 ,4 ,0 ,0 ,7 ,0 ,26 ,
31 ,鳥取県,31386,大山町,15 ,1 ,10 ,26 ,16 ,21 ,37 ,16 ,25 ,1 ,0 ,42 ,1 ,106 ,
31 ,鳥取県,31389,南部町,17 ,1 ,6 ,23 ,9 ,14 ,23 ,11 ,11 ,1 ,0 ,23 ,1 ,70 ,
31 ,鳥取県,31390,伯耆町,7 ,1 ,9 ,17 ,13 ,14 ,26 ,11 ,12 ,1 ,0 ,24 ,1 ,68 ,
31 ,鳥取県,31401,日南町,1 ,1 ,11 ,13 ,6 ,7 ,13 ,4 ,9 ,0 ,0 ,13 ,0 ,40 ,
31 ,鳥取県,31402,日野町,0 ,0 ,4 ,5 ,6 ,5 ,11 ,3 ,4 ,0 ,0 ,8 ,0 ,23 ,
31 ,鳥取県,31403,江府町,4 ,0 ,2 ,6 ,3 ,4 ,7 ,3 ,5 ,0 ,0 ,8 ,0 ,22 ,
32 ,島根県,32201,松江市,160 ,18 ,34 ,212 ,440 ,337 ,777 ,198 ,138 ,13 ,23 ,371 ,24 ,"1,383 ",
32 ,島根県,32202,浜田市,77 ,5 ,35 ,118 ,111 ,97 ,209 ,51 ,52 ,3 ,3 ,109 ,4 ,441 ,
32 ,島根県,32203,出雲市,654 ,16 ,34 ,704 ,295 ,248 ,543 ,178 ,142 ,11 ,1 ,332 ,22 ,"1,601 ",
32 ,島根県,32204,益田市,50 ,5 ,30 ,84 ,85 ,79 ,164 ,44 ,46 ,3 ,0 ,92 ,5 ,346 ,
32 ,島根県,32205,大田市,60 ,3 ,23 ,86 ,56 ,58 ,114 ,34 ,33 ,2 ,0 ,70 ,0 ,270 ,
32 ,島根県,32206,安来市,198 ,3 ,6 ,207 ,53 ,54 ,106 ,39 ,40 ,2 ,0 ,81 ,0 ,394 ,
32 ,島根県,32207,江津市,55 ,2 ,7 ,65 ,36 ,43 ,79 ,22 ,19 ,1 ,1 ,43 ,2 ,189 ,
32 ,島根県,32209,雲南市,121 ,4 ,22 ,147 ,49 ,51 ,100 ,38 ,44 ,2 ,0 ,84 ,0 ,331 ,
32 ,島根県,32343,奥出雲町,32 ,2 ,18 ,51 ,17 ,18 ,35 ,12 ,17 ,1 ,0 ,30 ,1 ,117 ,
32 ,島根県,32386,飯南町,9 ,1 ,11 ,20 ,9 ,8 ,16 ,5 ,7 ,0 ,0 ,12 ,0 ,49 ,
32 ,島根県,32441,川本町,1 ,1 ,4 ,6 ,7 ,6 ,13 ,3 ,5 ,0 ,0 ,9 ,0 ,28 ,
32 ,島根県,32448,美郷町,2 ,1 ,5 ,7 ,6 ,8 ,14 ,4 ,6 ,0 ,0 ,11 ,0 ,32 ,
32 ,島根県,32449,邑南町,11 ,1 ,17 ,29 ,17 ,18 ,36 ,9 ,15 ,1 ,0 ,26 ,0 ,91 ,
32 ,島根県,32501,津和野町,1 ,1 ,8 ,10 ,10 ,13 ,23 ,7 ,9 ,0 ,0 ,16 ,1 ,50 ,
32 ,島根県,32505,吉賀町,16 ,1 ,5 ,21 ,10 ,12 ,22 ,6 ,8 ,0 ,0 ,15 ,1 ,59 ,
32 ,島根県,32525,海士町,1 ,0 ,3 ,4 ,4 ,4 ,8 ,2 ,4 ,0 ,0 ,6 ,0 ,19 ,
32 ,島根県,32526,西ノ島町,0 ,0 ,7 ,7 ,5 ,6 ,11 ,2 ,4 ,0 ,24 ,31 ,0 ,49 ,
32 ,島根県,32527,知夫村,0 ,0 ,0 ,0 ,1 ,1 ,3 ,0 ,1 ,0 ,11 ,12 ,0 ,15 ,
32 ,島根県,32528,隠岐の島町,1 ,2 ,21 ,24 ,24 ,26 ,51 ,12 ,21 ,1 ,17 ,50 ,2 ,127 ,
33 ,岡山県,33100,岡山市,"4,010 ",51 ,49 ,"4,110 ","1,240 ",928 ,"2,168 ",681 ,493 ,44 ,15 ,"1,233 ",112 ,"7,623 ",
33 ,岡山県,33202,倉敷市,"14,595 ",37 ,8 ,"14,640 ",645 ,597 ,"1,241 ",489 ,327 ,30 ,149 ,995 ,68 ,"16,944 ",
